Prefecture	Municipality	prec_no	block_no	URL	Metric	年間	01	02	03	04	05	06	07	08	09	10	11	12
山形県	高峰	35	0278	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0278&year=&month=&day=&view=	平年日照時間(時間)	1749.4	44.3	72.2	138.4	202.4	235.5	199.1	181.7	221.7	167.7	149.4	96.8	51.4
山形県	向町	35	0910	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0910&year=&month=&day=&view=	平年日照時間(時間)	1402.5	47.1	63.5	110.5	160.5	186.9	154.9	130.0	161.0	124.4	122.5	90.5	48.5
山形県	小国	35	0277	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=0277&year=&month=&day=&view=	平年日照時間(時間)	1322.6	25.5	42.4	92.3	147.8	189.7	163.4	144.9	179.6	131.8	108.6	65.4	31.3
山形県	尾花沢	35	1039	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1039&year=&month=&day=&view=	平年日照時間(時間)	1485.3	38.0	62.0	108.3	169.4	200.0	179.0	154.6	188.5	141.7	119.5	83.6	40.8
山形県	鼠ケ関	35	1040	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1040&year=&month=&day=&view=	平年日照時間(時間)	1473.2	31.3	52.3	108.7	161.8	194.4	182.0	157.5	194.5	147.6	126.3	79.1	37.6
山形県	高畠	35	1132	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1132&year=&month=&day=&view=	平年日照時間(時間)	1578.5	60.1	87.1	138.7	174.2	198.4	168.0	151.3	186.4	137.0	126.0	92.3	58.9
山形県	肘折	35	1125	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1125&year=&month=&day=&view=	平年日照時間(時間)	1223.5	20.7	37.7	75.9	149.5	191.4	150.0	119.6	153.7	115.4	103.7	74.5	31.3
山形県	飛島	35	1291	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1291&year=&month=&day=&view=	平年日照時間(時間)	1988.4	62.2	92.0	167.1	225.3	240.2	224.2	199.8	234.7	194.2	171.1	112.4	62.5
山形県	大井沢	35	1292	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1292&year=&month=&day=&view=	平年日照時間(時間)	1263.7	26.4	46.1	94.6	155.8	195.9	151.1	123.2	143.4	109.7	108.2	75.9	35.8
山形県	村山	35	1539	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=35&block_no=1539&year=&month=&day=&view=	平年日照時間(時間)	1591.0	57.2	77.7	133.6	172.6	201.7	186.7	143.6	183.5	146.0	127.1	98.1	59.3
福島県	小野新町	36	0304	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0304&year=&month=&day=&view=	平年日照時間(時間)	1933.3	156.5	162.2	188.3	193.5	197.8	143.6	146.0	167.9	131.4	136.3	150.2	151.8
福島県	浪江	36	0295	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0295&year=&month=&day=&view=	平年日照時間(時間)	1926.1	170.5	171.7	183.0	186.6	194.3	145.8	136.7	164.6	126.8	137.3	152.6	159.1
福島県	広野	36	1034	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1034&year=&month=&day=&view=	平年日照時間(時間)	2041.7	189.9	183.2	191.0	192.4	194.1	151.6	147.5	175.0	137.5	144.8	160.3	174.7
福島県	川内	36	1129	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1129&year=&month=&day=&view=	平年日照時間(時間)	1943.4	170.7	169.0	186.9	194.3	203.6	148.5	144.0	159.6	122.2	132.0	149.2	161.6
福島県	梁川	36	0281	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0281&year=&month=&day=&view=	平年日照時間(時間)	1765.3	133.2	142.5	172.1	186.6	192.0	145.5	135.6	157.3	127.1	132.0	127.6	119.2
福島県	郡山	36	0299	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0299&year=&month=&day=&view=	平年日照時間(時間)	1781.1	128.8	140.0	170.9	181.6	195.7	148.9	138.2	164.3	125.9	133.0	129.2	124.6
福島県	相馬	36	0285	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0285&year=&month=&day=&view=	平年日照時間(時間)	1961.9	180.3	175.5	193.2	193.7	192.2	147.5	132.8	156.8	129.1	144.2	152.9	163.9
福島県	喜多方	36	0286	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0286&year=&month=&day=&view=	平年日照時間(時間)	1669.2	80.8	99.6	145.7	176.7	204.0	166.4	153.5	196.9	142.0	134.0	99.1	70.6
福島県	猪苗代	36	0290	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0290&year=&month=&day=&view=	平年日照時間(時間)	1627.6	84.5	96.5	137.7	169.9	198.2	156.5	144.9	182.6	135.5	132.8	113.4	82.3
福島県	二本松	36	0291	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0291&year=&month=&day=&view=	平年日照時間(時間)	1703.4	132.7	142.7	162.7	175.4	181.7	129.0	122.0	149.5	121.1	129.9	126.5	126.2
福島県	只見	36	0297	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0297&year=&month=&day=&view=	平年日照時間(時間)	1295.4	34.1	52.3	91.7	149.8	186.7	139.5	130.9	163.2	119.0	102.0	80.0	44.4
福島県	南郷	36	0301	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0301&year=&month=&day=&view=	平年日照時間(時間)	1540.6	55.1	75.1	126.8	173.4	196.2	154.3	148.0	186.8	136.6	123.1	99.1	62.5
福島県	船引	36	0294	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0294&year=&month=&day=&view=	平年日照時間(時間)	1928.9	156.9	170.0	185.9	189.4	195.5	149.8	146.7	172.8	132.5	145.1	140.0	144.2
福島県	田島	36	0303	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0303&year=&month=&day=&view=	平年日照時間(時間)	1431.1	59.5	77.0	124.8	160.1	184.1	140.7	135.1	160.3	117.4	109.3	94.5	68.4
福島県	石川	36	0307	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0307&year=&month=&day=&view=	平年日照時間(時間)	1952.0	163.5	159.2	187.3	192.7	199.0	152.8	151.2	171.2	131.2	139.4	146.3	158.1
福島県	東白川	36	0312	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=0312&year=&month=&day=&view=	平年日照時間(時間)	1940.8	182.8	170.3	188.7	189.0	188.6	138.5	137.7	163.3	126.7	136.0	153.5	165.7
福島県	西会津	36	1031	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1031&year=&month=&day=&view=	平年日照時間(時間)	1520.2	59.8	71.6	119.1	168.5	190.3	158.7	149.2	190.4	136.7	118.1	89.5	61.5
福島県	金山	36	1044	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1044&year=&month=&day=&view=	平年日照時間(時間)	1422.1	39.3	64.5	117.8	162.5	201.6	160.3	129.8	168.8	131.0	110.0	83.5	52.8
福島県	鷲倉	36	1116	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1116&year=&month=&day=&view=	平年日照時間(時間)	1260.7	38.8	60.6	108.3	156.9	178.8	125.3	106.0	139.3	106.9	110.7	86.4	48.8
福島県	飯舘	36	1130	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1130&year=&month=&day=&view=	平年日照時間(時間)	1881.0	151.6	155.7	182.7	192.3	201.4	150.9	138.9	163.0	125.9	139.2	142.6	137.0
福島県	桧原	36	1282	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1282&year=&month=&day=&view=	平年日照時間(時間)	1256.1	42.9	53.3	92.7	143.1	166.6	134.1	112.6	151.5	115.8	108.1	82.3	53.1
福島県	茂庭	36	1293	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1293&year=&month=&day=&view=	平年日照時間(時間)	1645.1	93.6	112.9	160.3	182.0	195.3	150.4	134.9	154.4	121.6	130.3	113.5	94.0
福島県	湯本	36	1294	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1294&year=&month=&day=&view=	平年日照時間(時間)	1606.5	78.9	104.2	153.5	180.7	194.2	143.8	140.4	166.8	125.7	126.6	107.8	84.1
福島県	桧枝岐	36	1295	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1295&year=&month=&day=&view=	平年日照時間(時間)	1337.8	48.8	68.0	106.1	137.2	178.2	132.5	133.5	151.3	115.4	109.8	92.9	64.2
福島県	山田	36	1607	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=36&block_no=1607&year=&month=&day=&view=	平年日照時間(時間)	2047.8	202.9	173.2	196.4	196.2	210.6	150.0	139.9	168.6	126.5	135.7	159.8	175.5
茨城県	北茨城	40	0315	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=40&block_no=0315&year=&month=&day=&view=	平年日照時間(時間)	2040.8	196.7	183.3	191.9	193.6	191.0	141.6	150.3	181.3	140.4	143.8	156.5	179.4
茨城県	大子	40	0316	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=40&block_no=0316&year=&month=&day=&view=	平年日照時間(時間)	2011.8	201.7	187.3	198.6	196.0	186.9	133.7	133.8	157.6	128.4	144.3	160.6	184.2
茨城県	古河	40	0320	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=40&block_no=0320&year=&month=&day=&view=	平年日照時間(時間)	2049.5	208.7	195.1	197.2	190.6	184.7	128.6	144.7	168.1	133.1	145.1	165.0	188.5
茨城県	笠間	40	0318	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=40&block_no=0318&year=&month=&day=&view=	平年日照時間(時間)	2063.7	205.7	188.5	192.5	190.7	193.4	135.3	151.7	179.6	136.9	144.6	162.0	184.0
茨城県	土浦	40	0324	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=40&block_no=0324&year=&month=&day=&view=	平年日照時間(時間)	1978.2	196.6	176.6	180.8	184.7	180.3	128.5	150.3	181.5	136.6	136.5	151.4	174.4
茨城県	下妻	40	0322	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=40&block_no=0322&year=&month=&day=&view=	平年日照時間(時間)	1978.0	199.4	184.7	186.2	181.3	177.8	123.0	141.8	175.0	133.2	137.2	154.2	179.3
茨城県	鹿嶋	40	0325	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=40&block_no=0325&year=&month=&day=&view=	平年日照時間(時間)	2020.8	189.5	173.3	176.6	187.4	184.2	140.1	165.9	204.3	149.5	136.8	145.2	168.1
茨城県	日立	40	1011	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=40&block_no=1011&year=&month=&day=&view=	平年日照時間(時間)	2046.8	200.0	184.9	187.7	189.5	181.4	136.3	153.7	179.2	138.2	144.1	161.1	186.6
茨城県	龍ケ崎	40	1014	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=40&block_no=1014&year=&month=&day=&view=	平年日照時間(時間)	1927.9	190.8	172.3	174.3	178.4	179.9	125.7	155.7	183.5	133.9	134.0	148.4	169.1
茨城県	常陸大宮	40	1331	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=40&block_no=1331&year=&month=&day=&view=	平年日照時間(時間)	2063.0	203.8	189.5	196.1	192.5	188.9	134.9	145.4	170.9	136.6	149.4	165.7	191.6
茨城県	鉾田	40	1245	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=40&block_no=1245&year=&month=&day=&view=	平年日照時間(時間)	1980.8	181.4	170.2	181.3	185.7	184.9	137.1	154.4	193.2	145.2	139.1	146.6	161.8
茨城県	下館	40	1530	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=40&block_no=1530&year=&month=&day=&view=	平年日照時間(時間)	2042.6	211.5	180.4	193.0	185.5	187.3	140.7	141.0	184.7	138.9	140.1	157.1	182.3
栃木県	那須高原	41	0326	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=41&block_no=0326&year=&month=&day=&view=	平年日照時間(時間)	1555.2	131.0	129.0	156.4	170.4	169.1	108.8	98.7	115.3	98.9	115.1	130.1	132.6
栃木県	黒磯	41	0329	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=41&block_no=0329&year=&month=&day=&view=	平年日照時間(時間)	1822.1	169.8	166.8	190.8	189.6	177.1	122.4	114.5	134.2	115.7	134.7	150.1	157.4
栃木県	大田原	41	0331	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=41&block_no=0331&year=&month=&day=&view=	平年日照時間(時間)	1953.4	193.5	185.5	194.1	189.1	183.2	129.6	128.5	148.0	120.3	139.9	161.5	180.3
栃木県	鹿沼	41	0335	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=41&block_no=0335&year=&month=&day=&view=	平年日照時間(時間)	1988.4	206.4	194.5	196.1	187.8	177.5	120.6	128.2	153.4	122.6	139.3	166.7	195.2
栃木県	真岡	41	0338	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=41&block_no=0338&year=&month=&day=&view=	平年日照時間(時間)	2044.0	205.3	194.3	192.4	182.9	187.1	132.4	144.9	169.2	131.5	143.7	165.0	192.0
栃木県	小山	41	0341	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=41&block_no=0341&year=&month=&day=&view=	平年日照時間(時間)	2004.3	206.6	190.7	196.1	186.3	181.1	126.8	138.1	162.8	127.3	140.6	160.3	191.2
栃木県	五十里	41	1015	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=41&block_no=1015&year=&month=&day=&view=	平年日照時間(時間)	1754.9	134.6	142.5	176.8	186.2	183.6	135.3	135.8	150.0	112.6	122.3	136.6	135.2
栃木県	佐野	41	1018	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=41&block_no=1018&year=&month=&day=&view=	平年日照時間(時間)	2084.0	217.7	200.7	205.0	196.0	181.6	129.4	135.6	166.6	135.0	147.0	172.1	199.4
栃木県	塩谷	41	1334	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=41&block_no=1334&year=&month=&day=&view=	平年日照時間(時間)	1904.9	187.7	185.6	191.7	187.8	178.0	119.0	116.9	142.0	117.6	137.3	159.4	178.5
栃木県	土呂部	41	1221	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=41&block_no=1221&year=&month=&day=&view=	平年日照時間(時間)	1749.7	137.5	148.3	181.9	191.8	188.6	121.9	116.6	134.5	112.9	130.0	146.9	138.8
栃木県	今市	41	1333	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=41&block_no=1333&year=&month=&day=&view=	平年日照時間(時間)	1890.8	191.8	183.2	190.4	186.9	179.0	114.7	116.9	137.2	112.4	129.2	162.2	182.4
栃木県	那須烏山	41	1605	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=41&block_no=1605&year=&month=&day=&view=	平年日照時間(時間)	2086.8	220.0	185.4	196.7	192.4	203.4	138.3	135.6	169.0	140.1	144.0	159.8	187.2
群馬県	草津	42	0343	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=42&block_no=0343&year=&month=&day=&view=	平年日照時間(時間)	1799.7	153.0	147.8	182.4	192.3	188.9	120.0	117.7	134.2	109.0	132.7	160.8	162.5
群馬県	沼田	42	0346	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=42&block_no=0346&year=&month=&day=&view=	平年日照時間(時間)	2159.1	174.1	176.1	204.9	209.8	213.3	163.6	167.4	197.5	147.8	156.6	171.4	176.7
群馬県	田代	42	0348	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=42&block_no=0348&year=&month=&day=&view=	平年日照時間(時間)	1798.1	131.9	146.5	180.4	196.7	201.5	138.7	137.5	144.4	109.6	134.5	149.0	127.4
群馬県	上里見	42	0353	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=42&block_no=0353&year=&month=&day=&view=	平年日照時間(時間)	2163.1	208.1	200.3	207.6	206.4	202.7	140.7	154.2	178.3	137.4	154.4	179.4	193.6
群馬県	西野牧	42	0354	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=42&block_no=0354&year=&month=&day=&view=	平年日照時間(時間)	2135.3	209.4	199.7	209.4	203.1	201.6	143.2	152.6	162.9	126.3	149.6	180.0	198.2
群馬県	桐生	42	0351	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=42&block_no=0351&year=&month=&day=&view=	平年日照時間(時間)	2185.1	223.0	210.4	210.5	203.9	194.5	136.2	150.7	177.0	137.9	153.6	183.2	204.3
群馬県	中之条	42	1020	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=42&block_no=1020&year=&month=&day=&view=	平年日照時間(時間)	1963.6	176.1	175.4	193.4	187.5	187.5	143.8	143.0	163.8	125.1	142.1	157.0	170.4
群馬県	館林	42	0356	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=42&block_no=0356&year=&month=&day=&view=	平年日照時間(時間)	2087.6	212.3	194.9	196.9	196.4	189.6	131.1	152.7	175.5	133.5	142.4	168.6	193.8
群馬県	藤原	42	1222	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=42&block_no=1222&year=&month=&day=&view=	平年日照時間(時間)	1509.6	59.7	74.8	113.4	145.1	194.3	150.7	152.5	182.5	125.8	119.5	104.6	78.5
群馬県	神流	42	1223	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=42&block_no=1223&year=&month=&day=&view=	平年日照時間(時間)	2134.8	213.7	209.0	212.7	211.5	203.6	137.4	147.1	159.2	122.9	142.0	182.0	193.7
埼玉県	久喜	43	0359	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=43&block_no=0359&year=&month=&day=&view=	平年日照時間(時間)	2050.2	204.3	191.0	191.5	188.7	187.6	132.4	150.8	178.6	136.3	140.9	162.1	186.0
群馬県	伊勢崎	42	1021	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=42&block_no=1021&year=&month=&day=&view=	平年日照時間(時間)	2177.0	217.9	201.0	211.3	205.8	201.9	140.7	149.5	169.5	138.6	153.4	177.1	203.3
群馬県	みなかみ	42	1019	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=42&block_no=1019&year=&month=&day=&view=	平年日照時間(時間)	1600.2	81.1	96.7	134.9	167.3	192.1	145.1	144.6	165.1	126.5	127.4	115.7	103.6
埼玉県	さいたま	43	0363	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=43&block_no=0363&year=&month=&day=&view=	平年日照時間(時間)	2018.0	201.4	186.4	186.6	187.1	185.3	128.4	152.5	181.9	135.6	135.1	156.6	181.1
埼玉県	越谷	43	0364	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=43&block_no=0364&year=&month=&day=&view=	平年日照時間(時間)	1993.9	199.6	181.7	185.3	184.0	182.5	128.9	153.4	180.1	134.7	135.5	153.7	174.5
埼玉県	寄居	43	1009	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=43&block_no=1009&year=&month=&day=&view=	平年日照時間(時間)	2059.0	210.0	194.2	201.9	190.6	181.5	129.0	144.1	164.6	128.5	141.6	168.4	196.5
埼玉県	所沢	43	1070	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=43&block_no=1070&year=&month=&day=&view=	平年日照時間(時間)	1985.8	202.8	184.2	179.1	183.8	182.1	120.8	148.2	177.3	132.4	134.4	161.7	183.9
埼玉県	鳩山	43	1232	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=43&block_no=1232&year=&month=&day=&view=	平年日照時間(時間)	1958.8	197.8	185.1	184.4	180.4	179.6	122.5	139.1	172.3	128.5	134.4	157.6	180.8
東京都	小河内	44	0365	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=44&block_no=0365&year=&month=&day=&view=	平年日照時間(時間)	1874.6	206.5	187.7	173.0	178.4	172.2	104.2	124.8	144.6	104.5	128.7	164.5	186.5
東京都	八王子	44	0366	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=44&block_no=0366&year=&month=&day=&view=	平年日照時間(時間)	1954.5	201.1	179.7	174.9	179.3	176.0	119.7	145.1	177.3	128.0	132.4	157.0	184.2
東京都	青梅	44	1001	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=44&block_no=1001&year=&month=&day=&view=	平年日照時間(時間)	1986.8	202.2	181.8	178.7	182.8	184.8	124.4	148.1	170.4	130.4	134.0	161.5	187.7
東京都	練馬	44	1002	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=44&block_no=1002&year=&month=&day=&view=	平年日照時間(時間)	2040.2	212.9	178.8	189.1	193.4	213.2	135.7	147.6	175.3	120.3	131.3	160.3	182.3
東京都	府中	44	1133	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=44&block_no=1133&year=&month=&day=&view=	平年日照時間(時間)	1986.2	201.3	178.2	179.1	180.3	179.6	123.6	148.1	178.0	130.2	138.0	158.2	182.0
千葉県	我孫子	45	0376	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=45&block_no=0376&year=&month=&day=&view=	平年日照時間(時間)	2091.8	206.9	166.1	189.1	187.0	210.9	147.9	173.5	210.6	143.4	133.9	153.6	175.6
千葉県	香取	45	0375	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=45&block_no=0375&year=&month=&day=&view=	平年日照時間(時間)	1980.2	194.7	167.0	183.2	181.3	181.8	132.6	157.6	189.4	141.1	131.2	149.3	171.4
千葉県	茂原	45	0381	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=45&block_no=0381&year=&month=&day=&view=	平年日照時間(時間)	1925.4	181.5	161.0	163.1	175.6	179.6	130.1	164.6	200.1	137.7	126.0	144.1	163.6
千葉県	木更津	45	0382	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=45&block_no=0382&year=&month=&day=&view=	平年日照時間(時間)	1960.2	185.5	149.5	174.5	177.7	197.5	135.0	165.2	207.1	132.8	124.4	139.1	169.3
千葉県	鴨川	45	0384	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=45&block_no=0384&year=&month=&day=&view=	平年日照時間(時間)	2053.4	187.9	158.0	166.1	185.6	191.4	140.0	179.0	224.4	155.2	138.8	150.6	174.0
千葉県	横芝光	45	1003	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=45&block_no=1003&year=&month=&day=&view=	平年日照時間(時間)	1975.8	188.5	168.7	166.4	180.2	182.2	132.7	165.6	205.6	143.0	132.6	145.9	167.4
千葉県	船橋	45	1236	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=45&block_no=1236&year=&month=&day=&view=	平年日照時間(時間)	1999.9	192.0	166.0	182.8	185.3	185.3	128.0	162.6	194.1	143.8	137.7	145.9	177.3
千葉県	坂畑	45	1241	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=45&block_no=1241&year=&month=&day=&view=	平年日照時間(時間)	1876.2	174.8	152.8	163.3	170.6	176.9	125.7	167.0	198.2	130.1	124.9	139.4	155.7
千葉県	佐倉	45	0916	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=45&block_no=0916&year=&month=&day=&view=	平年日照時間(時間)	1956.0	189.5	169.7	170.2	180.1	179.4	128.2	162.0	191.4	135.1	132.1	146.8	171.5
千葉県	牛久	45	1238	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=45&block_no=1238&year=&month=&day=&view=	平年日照時間(時間)	1879.2	182.0	158.4	160.8	172.1	170.1	117.3	159.2	192.0	135.7	126.4	142.2	162.9
神奈川県	海老名	46	0388	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=46&block_no=0388&year=&month=&day=&view=	平年日照時間(時間)	1946.9	190.8	168.2	166.5	175.0	178.4	123.2	156.7	189.8	132.4	133.2	150.5	179.7
神奈川県	三浦	46	0392	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=46&block_no=0392&year=&month=&day=&view=	平年日照時間(時間)	2147.3	192.4	173.1	178.4	194.0	197.2	143.5	184.5	234.4	161.5	149.4	158.8	180.0
神奈川県	小田原	46	1008	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=46&block_no=1008&year=&month=&day=&view=	平年日照時間(時間)	1945.0	179.9	159.5	161.2	176.9	182.2	130.5	163.2	201.8	138.3	131.0	149.4	171.0
神奈川県	辻堂	46	1443	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=46&block_no=1443&year=&month=&day=&view=	平年日照時間(時間)	2096.9	202.5	177.7	181.3	182.6	187.5	133.5	171.3	214.7	147.1	144.2	160.8	192.3
長野県	野沢温泉	48	0393	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0393&year=&month=&day=&view=	平年日照時間(時間)	1562.9	58.9	73.4	111.5	166.9	205.8	156.0	155.5	189.5	133.7	129.1	106.9	75.8
長野県	信濃町	48	0394	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0394&year=&month=&day=&view=	平年日照時間(時間)	1543.5	69.7	89.8	128.1	174.3	190.5	139.9	133.7	172.4	123.4	123.8	110.0	87.9
長野県	飯山	48	0395	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0395&year=&month=&day=&view=	平年日照時間(時間)	1668.7	72.7	92.2	132.6	177.0	206.0	161.2	161.4	203.1	140.1	132.7	104.4	83.7
長野県	白馬	48	0396	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0396&year=&month=&day=&view=	平年日照時間(時間)	1556.2	71.3	96.1	136.9	169.6	193.8	146.1	138.8	169.1	118.8	128.6	112.1	75.0
長野県	信州新町	48	0400	https://www.data.jma.go.jp/stats/etrn/view/nml_amd_ym.php?prec_no=48&block_no=0400&year=&month=&day=&view=	平年日照時間(時間)	1899.1	123.2	139.5	171.6	200.4	209.3	158.7	158.1	192.1	137.1	145.0	139.5	124.8
